ticker,date,close,rsi14,macd_hist,macd_improving,macd_slope,macd_slope_cross_up,bullish_day,drawdown_20d,drawdown_entry_th,rsi_support_th,rsi_support_ok,buy_gate,signal_lane,strong_buy,primed,fwd_1y_return,window_score,window_open,window_close,window_days,selected
IQQY.DE,2015-12-15,22.34000015258789,39.2676295671492,-0.18834116112910582,True,0.03180143088846504,True,True,0.06877864252907276,0.03347495687809914,58.17964335971495,True,True,DRAWDOWN_MACD_TURN,True,False,0.0,8.5755284456109,2015-12-15,2015-12-15,1,True
IQQY.DE,2016-01-21,20.43000030517578,35.34887033121473,-0.11307533866697062,True,0.026897670622406555,True,True,0.11173911716627039,0.03669834527115242,57.39681398719508,True,True,DRAWDOWN_MACD_TURN,True,False,0.11062164440150712,12.404242340180158,2016-01-12,2016-01-29,4,True
IQQY.DE,2016-02-12,19.3799991607666,37.23628513486395,-0.11384252521356242,True,0.023024551828649653,True,True,0.08885760490462091,0.039161015429957514,57.245106998742386,True,True,DRAWDOWN_MACD_TURN,True,False,0.17131071960487776,10.38497987888328,2016-02-12,2016-02-12,1,True
IQQY.DE,2016-05-13,20.799999237060547,41.98215502912096,-0.08826457862963373,True,0.0036595408386581735,True,True,0.05325444300686691,0.042806292226236206,55.99877259871199,True,True,DRAWDOWN_MACD_TURN,True,False,0.19999999999999996,7.062139937637258,2016-05-09,2016-05-13,2,True
IQQY.DE,2016-06-17,20.36000061035156,38.25327823077861,-0.14866165789226574,True,0.02092211605439423,True,True,0.06861847932838995,0.0445986070802535,54.83443149198904,True,True,DRAWDOWN_MACD_TURN,True,False,0.2003929175538275,8.664150523193335,2016-06-17,2016-07-08,3,True
IQQY.DE,2017-08-30,23.1299991607666,38.43485790101876,-0.02269671932240014,True,0.005288206634095682,True,True,0.04024901267009731,0.02609037347909757,54.92936529440258,True,True,DRAWDOWN_MACD_TURN,True,False,0.04020753735059612,6.376435223505908,2017-08-15,2017-08-30,3,True
IQQY.DE,2017-11-16,23.989999771118164,36.52517550112051,-0.1052954412265009,True,0.0008886865427971263,True,True,0.033440770906985016,0.024740564017135522,55.86207200106277,True,True,DRAWDOWN_MACD_TURN,True,False,-0.05210504426535634,6.022744122446749,2017-11-16,2017-11-16,1,True
IQQY.DE,2018-02-12,23.2450008392334,32.806820830513175,-0.1933747111830138,True,0.018655928991251514,True,True,0.07371980572785272,0.020623655039518594,56.51042459287179,True,True,DRAWDOWN_MACD_TURN,True,False,-0.023661050744333667,9.6169023751769,2018-02-07,2018-02-12,2,True
IQQY.DE,2018-09-10,23.38500022888184,32.7635271725279,-0.06379463349311765,True,0.006745622018169084,True,True,0.03567009365435714,0.021047789720611526,56.14023205276309,True,True,DRAWDOWN_MACD_TURN,True,False,0.042121043434287575,6.577254775095781,2018-09-10,2018-09-10,1,True
IQQY.DE,2018-10-25,22.270000457763672,29.962116307081843,-0.06499533271417257,True,0.011567182144356924,True,True,0.07708241888491794,0.021977981883836335,56.25092828466553,True,True,DRAWDOWN_MACD_TURN,True,False,0.11899414297526167,10.170381880085252,2018-10-16,2018-10-25,2,True
IQQY.DE,2018-12-28,21.059999465942383,37.5792199002827,-0.0651228900583889,True,0.01673992771366145,True,True,0.06958253797275359,0.02535826752873317,54.732894900496355,True,True,DRAWDOWN_MACD_TURN,True,False,0.23931628885736145,8.808681047792016,2018-12-11,2018-12-28,3,True
IQQY.DE,2019-05-30,23.46500015258789,39.19040359225287,-0.052619676483337485,True,0.005231976537808741,True,True,0.04980763544994583,0.02828566036052674,53.83351347020964,True,True,DRAWDOWN_MACD_TURN,True,False,-0.05433622886167577,7.065570476770379,2019-05-14,2019-06-03,5,True
IQQY.DE,2019-08-08,23.614999771118164,40.056228655967374,-0.14721743131033088,True,0.030652782074332308,True,True,0.04373354675247921,0.028903325840332474,55.588823353537286,True,True,DRAWDOWN_MACD_TURN,True,False,-0.04742743776159408,6.493060874601599,2019-08-08,2019-08-08,1,True
IQQY.DE,2019-08-26,23.19499969482422,40.76906632693398,0.007369674478824084,True,0.005097873735053271,True,True,0.052298290774067134,0.029062513534010466,55.588823353537286,True,True,DRAWDOWN_MACD_TURN,True,False,-0.013149398973427706,7.106956629231973,2019-08-26,2019-08-26,1,True
IQQY.DE,2019-10-09,23.799999237060547,44.27231859856114,-0.09778282675907776,True,0.004360429587913411,True,True,0.031536175048574325,0.02905356736353737,55.225565970943805,True,True,DRAWDOWN_MACD_TURN,True,False,-0.05042012159908904,5.095662144029832,2019-10-09,2019-10-09,1,True
IQQY.DE,2020-03-03,23.645000457763672,25.857347458328476,-0.3628939683426431,True,0.021888848249232318,True,True,0.1200223401839587,0.026459020720598816,57.46329104353163,True,True,DRAWDOWN_MACD_TURN,True,False,0.07105097367947666,14.016052468883846,2020-03-03,2020-03-03,1,True
IQQY.DE,2020-03-17,18.05599975585937,17.777369500218526,-0.5856291411209964,True,0.05385143620660493,True,True,0.328023848458707,0.027276724475933305,57.46329104353163,True,True,DRAWDOWN_MACD_TURN,True,False,0.45214885178793884,31.46417092667471,2020-03-17,2020-03-17,1,True
IQQY.DE,2020-04-06,20.040000915527344,46.99149905221063,0.35921047216170665,True,0.028549940879734947,True,True,0.03676997733367608,0.0289107153277801,57.46329104353163,True,True,DRAWDOWN_MACD_TURN,True,False,0.33433126494517995,5.242448281473024,2020-04-06,2020-04-06,1,True
IQQY.DE,2020-11-02,21.424999237060547,38.44936048451836,-0.13017125792882833,True,0.030435966937565145,True,True,0.0635926563406965,0.030193523554696514,56.84016588377705,True,True,DRAWDOWN_MACD_TURN,True,False,0.3652275865384358,8.242476458803885,2020-11-02,2020-11-02,1,True
IQQY.DE,2021-02-01,24.559999465942383,46.65068598306406,-0.11857883811464379,True,0.0017729553050393754,True,True,0.028673141619335603,0.02566850671529922,59.311746180133234,True,True,DRAWDOWN_MACD_TURN,True,False,0.17732090978357262,4.628782731240443,2021-02-01,2021-02-01,1,True
IQQY.DE,2021-09-21,28.114999771118164,39.989431493742806,-0.0988599088873435,True,0.007240768185158147,True,True,0.0326853860479468,0.019655678693759462,58.88466499075931,True,True,DRAWDOWN_MACD_TURN,True,False,-0.07576024108507018,5.615887734461463,2021-09-21,2021-09-21,1,True
IQQY.DE,2021-10-05,28.049999237060547,45.040482700653094,-0.037074156206660436,True,0.0222401318831702,True,True,0.02025846806523359,0.020041459974283832,58.4096407570097,True,True,DRAWDOWN_MACD_TURN,True,False,-0.1320855623700301,4.116629175153378,2021-10-05,2021-10-05,1,True
IQQY.DE,2021-12-01,28.88500022888184,43.95721008186687,-0.17765080424901386,True,0.02798394873105936,True,True,0.03764781555039162,0.020218107998918076,58.50844542903363,True,True,DRAWDOWN_MACD_TURN,True,False,-0.05262248384003265,5.616104235844643,2021-12-01,2021-12-01,1,True
IQQY.DE,2022-03-09,27.0049991607666,42.2862584451772,-0.15925776956933357,True,0.08668224317117468,True,True,0.07690993213281093,0.024966005407963666,57.3745659933671,True,True,DRAWDOWN_MACD_TURN,True,False,0.052582859486141054,8.924168726107155,2022-01-26,2022-03-09,6,True
IQQY.DE,2022-06-20,25.475000381469727,35.16065146986507,-0.20764313145190855,True,0.027557940949440585,True,True,0.08593471064386052,0.024115937852445934,56.982618805696475,True,True,DRAWDOWN_MACD_TURN,True,False,0.14013737551976657,10.358711704522333,2022-06-20,2022-06-20,1,True
IQQY.DE,2022-07-04,25.64999961853028,42.261495201694366,0.04453530282439372,True,0.007165524360820019,True,True,0.07384004689756751,0.025673959553797098,56.68191946637641,True,True,DRAWDOWN_MACD_TURN,True,False,0.10935673867025564,8.681054231635965,2022-07-04,2022-07-06,2,True
IQQY.DE,2022-09-30,24.21500015258789,31.73483209709248,-0.11111418641661042,True,0.02501301189608096,True,True,0.08983271681152384,0.02615154422277941,57.3745659933671,True,True,DRAWDOWN_MACD_TURN,True,False,0.16043775364034607,11.01313413521266,2022-09-21,2022-09-30,3,True
IQQY.DE,2023-03-16,27.55500030517578,38.7862778369509,-0.1663264993936276,True,0.0014896084711735202,True,True,0.045879463091911286,0.030364685884785324,57.10083008795869,True,True,DRAWDOWN_MACD_TURN,True,False,0.14425695291039742,6.791729263657812,2023-03-16,2023-03-27,3,True
IQQY.DE,2023-08-22,28.13500022888184,37.705803297854146,-0.11913542476266194,True,0.014090554702445593,True,True,0.049653752274418934,0.0331924120145434,54.947166953796284,True,True,DRAWDOWN_MACD_TURN,True,False,0.1307979482935313,7.201719852168099,2023-08-22,2023-08-22,1,True
IQQY.DE,2023-10-05,27.565000534057617,34.88252146514742,-0.07803239639526025,True,0.004997127607897556,True,True,0.042383162057378826,0.033399155956194096,54.94098348302516,True,True,DRAWDOWN_MACD_TURN,True,False,0.17739891900075544,6.902400818075563,2023-10-05,2023-10-05,1,True
IQQY.DE,2023-10-30,26.950000762939453,33.343985825945126,-0.0785273820961555,True,0.007863191886716858,True,True,0.04854368801285455,0.0340198879998049,53.654594241777325,True,True,DRAWDOWN_MACD_TURN,True,False,0.19907227131315186,7.549096458433851,2023-10-25,2023-10-30,2,True
IQQY.DE,2024-08-07,31.13500022888184,39.42396291610723,-0.1496140462415381,True,0.020701083665638692,True,True,0.052639627604779866,0.022793991719451286,58.509809359814604,True,True,DRAWDOWN_MACD_TURN,True,False,0.08543433179730542,7.268773916771666,2024-08-07,2024-08-07,1,True
IQQY.DE,2024-09-12,31.88500022888184,48.266748724646924,-0.06781144169486888,True,0.016430709241656433,True,True,0.024625219689346525,0.022063722124421193,58.76982518448511,True,True,DRAWDOWN_MACD_TURN,True,False,0.08232705265197415,4.143342702683029,2024-09-12,2024-09-12,1,True
IQQY.DE,2024-11-18,31.229999542236328,39.286031541411795,-0.05587589153179329,True,0.005983248290539478,True,True,0.038040985816940355,0.0212978467718834,57.325003467359416,True,True,DRAWDOWN_MACD_TURN,True,False,0.11687485044444346,6.114675711214049,2024-11-01,2024-11-18,5,True
IQQY.DE,2024-12-27,31.475000381469727,42.01867885612713,-0.09666312634409688,True,0.00694732739765401,True,True,0.027949371735403277,0.021070642943201025,57.02953094022044,True,True,DRAWDOWN_MACD_TURN,True,False,0.16266880944178475,5.03408185321955,2024-12-27,2024-12-27,1,True
IQQY.DE,2025-03-14,34.04999923706055,49.89055309173485,-0.16407756177410396,True,0.030065865652512874,True,True,0.031294516104316286,0.0213909699165753,56.76495012415958,True,True,DRAWDOWN_MACD_TURN,True,False,0.09926581920261501,4.514505979171817,2025-03-14,2025-03-14,1,True
IQQY.DE,2025-04-10,30.415000915527344,33.618899675904345,-0.4515992794700201,True,0.06360736515620591,True,True,0.12082671361995186,0.02211119531703808,55.88253240872475,True,True,DRAWDOWN_MACD_TURN,True,False,,13.304247122005714,2025-04-01,2025-04-10,2,True
IQQY.DE,2025-06-24,33.845001220703125,47.15432327175967,-0.1248050137730053,True,0.03078851267473383,True,True,0.022668201651742936,0.022210161901829856,57.0583877089233,True,True,DRAWDOWN_MACD_TURN,True,False,,4.098023804963469,2025-06-24,2025-06-24,1,True
IQQY.DE,2025-11-24,34.96500015258789,42.01791807822224,-0.12878937435842808,True,0.005776813190115693,True,True,0.04021411310226509,0.018822466215878263,58.055635077005725,True,True,DRAWDOWN_MACD_TURN,True,False,,6.015337240358982,2025-11-24,2025-11-24,1,True
IQQY.DE,2026-03-10,37.619998931884766,43.75547782449901,-0.23925926146625773,True,0.018727200283599338,True,True,0.042869898491493724,0.019573391100668074,57.30643218758058,True,True,DRAWDOWN_MACD_TURN,True,False,,6.054044096869596,2026-03-10,2026-03-10,1,True
IQQY.DE,2026-03-24,35.95500183105469,34.621843968210754,-0.21731367854690986,True,0.022422814534524382,True,True,0.08523084717238782,0.020278790891082706,56.734830691730366,True,True,DRAWDOWN_MACD_TURN,True,False,,10.356283376969952,2026-03-24,2026-03-24,1,True
VUAA.MI,2020-07-31,49.43000030517578,45.96469297202671,-0.1915334257172066,True,0.003373006077857066,True,True,0.0349473032578497,0.032422462349766784,58.94742627703198,True,True,DRAWDOWN_MACD_TURN,True,False,0.37467118204988537,5.199314963425304,2020-07-31,2020-07-31,1,True
VUAA.MI,2020-09-22,50.540000915527344,43.72193933791487,-0.2729837253897481,True,0.014295005489006696,True,True,0.06442057594866583,0.03478448324094315,59.09865319917454,True,True,DRAWDOWN_MACD_TURN,True,False,0.3664423487846937,7.78145214210178,2020-09-14,2020-09-25,3,True
VUAA.MI,2020-11-02,51.36000061035156,45.0097155148935,-0.2740726262941319,True,0.047984505278990786,True,True,0.05204872054153211,0.03665906092200887,58.79978379960626,True,True,DRAWDOWN_MACD_TURN,True,False,0.39719628667152507,6.662926091833219,2020-11-02,2020-11-02,1,True
VUAA.MI,2021-09-22,68.38999938964844,43.39732081372392,-0.22504107462045664,True,0.026037605004537667,True,True,0.02411533101098402,0.019729587300741976,60.09249765257009,True,True,DRAWDOWN_MACD_TURN,True,False,0.09650531558741426,4.5894943995063295,2021-09-22,2021-09-22,1,True
VUAA.MI,2021-12-06,74.29000091552734,50.415916289845015,-0.41160908479023217,True,0.02904645665261618,True,True,0.03293411597692749,0.020806946281978465,60.121988172636236,True,True,DRAWDOWN_MACD_TURN,True,False,-0.04334366914821386,4.593137649169698,2021-12-06,2021-12-06,1,True
VUAA.MI,2021-12-21,74.81999969482422,49.94555257929611,-0.2120293065126061,True,0.006524608498910789,True,True,0.02603488685166906,0.02084199951741158,59.62379336701321,True,True,DRAWDOWN_MACD_TURN,True,False,-0.09262229796099786,4.088235690203913,2021-12-21,2021-12-21,1,True
VUAA.MI,2022-01-26,71.83000183105469,40.32023308053265,-0.559011438118848,True,0.10875515854462936,True,True,0.07614145554913586,0.020903342679419533,59.36316612840516,True,True,DRAWDOWN_MACD_TURN,True,False,-0.06835588941871085,9.059293135877603,2022-01-12,2022-01-26,4,True
VUAA.MI,2022-05-11,70.16999816894531,36.49008145009582,-0.46891373664711666,True,0.026919274571190033,True,True,0.07415229817513623,0.021308285377904055,59.65484861786578,True,True,DRAWDOWN_MACD_TURN,True,False,-0.006127979427055008,9.283175709001316,2022-04-27,2022-05-25,7,True
VUAA.MI,2022-06-20,64.94999694824219,32.28695840595533,-0.5106464881974688,True,0.02260212403329187,True,True,0.09084553851306267,0.023730464999376498,59.261081877477984,True,True,DRAWDOWN_MACD_TURN,True,False,0.16274057261692132,11.03894724044948,2022-06-20,2022-07-01,2,True
VUAA.MI,2022-09-30,69.23999786376953,28.28087846910303,-0.5269291631211042,True,0.024325553410859735,True,True,0.07667689243631837,0.026393164207792242,60.01011204020576,True,True,DRAWDOWN_MACD_TURN,True,False,0.0971982028389855,10.306063547995166,2022-09-27,2022-09-30,2,True
VUAA.MI,2023-03-02,69.16999816894531,43.44431103720726,-0.2994358076321775,True,0.0005483596519897938,True,True,0.038236930895632806,0.03178648394396071,57.351985995766356,True,True,DRAWDOWN_MACD_TURN,True,False,0.2756975596304978,5.714523367929899,2023-03-02,2023-03-02,1,True
VUAA.MI,2023-03-15,68.12999725341797,40.69833985619234,-0.30670955115697957,True,0.008626267963320944,True,True,0.050452999952362805,0.03273970922886609,56.64908549104236,True,True,DRAWDOWN_MACD_TURN,True,False,0.3072068273733235,6.9664060105697905,2023-03-15,2023-03-24,2,True
VUAA.MI,2023-10-06,75.83999633789062,40.663091638214794,-0.18716241176579326,True,0.03836989113135916,True,True,0.04012157590976979,0.035317696825631295,55.02809482636156,True,True,DRAWDOWN_MACD_TURN,True,False,0.294963130627232,6.143416908960104,2023-09-28,2023-10-06,2,True
VUAA.MI,2023-10-31,74.12999725341797,37.743874068158085,-0.2953190785256904,True,0.06191340844114912,True,True,0.047784217002133,0.03587561796223267,54.166202691864335,True,True,DRAWDOWN_MACD_TURN,True,False,0.37987325921303716,7.0483499533548315,2023-10-31,2023-10-31,1,True
VUAA.MI,2024-08-07,91.98999786376952,37.41247770903677,-0.6367023094775263,True,0.06570088634504112,True,True,0.06352443530404933,0.0240097545435388,59.8787341144583,True,True,DRAWDOWN_MACD_TURN,True,False,0.13316665164120733,8.340707053420271,2024-07-29,2024-08-07,2,True
VUAA.MI,2024-09-10,94.20999908447266,46.96148771305169,-0.1813072628637859,True,0.0242933557452511,True,True,0.02625323943697513,0.02275441465030584,59.515298518208894,True,True,DRAWDOWN_MACD_TURN,True,False,0.1337437490347857,4.404110383652841,2024-09-10,2024-09-10,1,True
VUAA.MI,2025-02-27,109.06999969482422,44.439256807309405,-0.3796006152318134,True,0.027171295508464255,True,True,0.027116233154731145,0.016350703996825904,63.163900588844214,True,True,DRAWDOWN_MACD_TURN,True,False,0.034656631428195084,4.725372971647551,2025-02-27,2025-02-27,1,True
VUAA.MI,2025-03-12,98.0999984741211,23.1186828821551,-1.180218853633853,True,0.07901511331270883,True,True,0.12496656908355122,0.016654579210111174,63.163900588844214,True,True,DRAWDOWN_MACD_TURN,True,False,0.1427115210780887,14.68545723846859,2025-03-12,2025-03-12,1,True
VUAA.MI,2025-04-10,89.5,34.77389203505332,-0.884008144798873,True,0.17510228611920997,True,True,0.11987414837982832,0.017868883182543482,63.163900588844214,True,True,DRAWDOWN_MACD_TURN,True,False,,13.112542666880934,2025-04-01,2025-04-10,3,True
VUAA.MI,2025-04-23,90.77999877929688,43.01518311747378,0.16997640148005821,True,0.2259450903671265,True,True,0.10728688563456082,0.018552424944932058,63.163900588844214,True,True,DRAWDOWN_MACD_TURN,True,False,,11.281432539017487,2025-04-23,2025-04-23,1,True
VUAA.MI,2026-02-17,111.11000061035156,42.13065216594714,-0.16498804632936748,True,0.006725644059286551,True,True,0.022177212918929216,0.019238236912552727,60.036646973574804,True,True,DRAWDOWN_MACD_TURN,True,False,,4.561111816919624,2026-01-28,2026-02-17,4,True
VUAA.MI,2026-03-25,109.91999816894533,39.87603054122231,-0.30681328651491824,True,0.052470164621541304,True,True,0.03239436931871172,0.0193938003306937,59.14311445837977,True,True,DRAWDOWN_MACD_TURN,True,False,,5.603946491374707,2026-03-25,2026-03-25,1,True
XMEU.DE,2011-03-17,32.709999084472656,32.42733158814535,-0.25664923064009393,True,0.022123387373664594,True,True,0.08169567475217586,0.030320016912324825,58.35054334607253,True,True,DRAWDOWN_MACD_TURN,True,False,0.02659745554670523,10.292920821359534,2011-03-08,2011-03-17,2,True
XMEU.DE,2011-08-22,28.1200008392334,31.254371678655758,-0.11747006503331137,True,0.009261885187785479,True,True,0.16607355215727232,0.03224801194239019,56.20964553279639,True,True,DRAWDOWN_MACD_TURN,True,False,0.24679944263638975,17.16044700471621,2011-08-11,2011-08-22,2,True
XMEU.DE,2011-09-26,27.68000030517578,43.50882576856233,-0.0012524309708310533,True,0.010342285056721301,True,True,0.07548430823543308,0.03619931923433053,55.139894392618956,True,True,DRAWDOWN_MACD_TURN,True,False,0.28504332740824134,8.687862081978412,2011-09-07,2011-09-26,4,True
XMEU.DE,2011-11-25,27.920000076293945,35.28798292878878,-0.2835324709738103,True,0.02222415412096268,True,True,0.08996089313650424,0.03706382050189857,55.1217375215388,True,True,DRAWDOWN_MACD_TURN,True,False,0.2510745060790247,10.668073158041462,2011-11-25,2011-11-25,1,True
XMEU.DE,2012-04-16,32.2599983215332,39.69156219768542,-0.1645406369088725,True,0.017578484072424627,True,True,0.0638421596456383,0.03492107777758636,56.32869258250496,True,True,DRAWDOWN_MACD_TURN,True,False,0.1655300815382712,8.138216551882522,2012-04-12,2012-04-24,3,True
XMEU.DE,2012-05-21,30.84000015258789,32.98698844165058,-0.15231357652303829,True,0.0072157159063150345,True,True,0.06517130695638168,0.03235736402452244,56.32869258250496,True,True,DRAWDOWN_MACD_TURN,True,False,0.3219844441000277,8.915005712345478,2012-05-21,2012-05-24,2,True
XMEU.DE,2012-06-06,30.920000076293945,45.170036698525855,-0.006547630316624697,True,0.04974374302673995,True,True,0.042131312095190644,0.034215223280904115,56.09724163603938,True,True,DRAWDOWN_MACD_TURN,True,False,0.24353171630224812,5.853501297762665,2012-06-06,2012-06-06,1,True
XMEU.DE,2013-04-19,37.2400016784668,41.393711920711404,-0.12550537249325863,True,0.004872174516785843,True,True,0.03697948172200592,0.029099813589780265,56.435532261791394,True,True,DRAWDOWN_MACD_TURN,True,False,0.189312538112399,5.818987345689334,2013-04-19,2013-04-19,1,True
XMEU.DE,2013-06-07,38.90999984741211,42.01544172129381,-0.25476941932242814,True,0.015779962984851015,True,True,0.047956915480699004,0.029766138924206563,58.02971437907176,True,True,DRAWDOWN_MACD_TURN,True,False,0.21099972029474845,6.635009066326539,2013-06-07,2013-06-07,1,True
XMEU.DE,2013-06-25,36.95000076293945,31.855888377687563,-0.23288765084751656,True,0.01713172632403126,True,True,0.0757878642818861,0.029903557518083632,58.02971437907176,True,True,DRAWDOWN_MACD_TURN,True,False,0.2535858927852255,9.877440304782132,2013-06-25,2013-06-25,1,True
XMEU.DE,2013-12-16,41.52999877929688,41.4593137097255,-0.15571176698458356,True,0.03872160579497641,True,True,0.034186074900072506,0.020295706735827874,60.82859773621143,True,True,DRAWDOWN_MACD_TURN,True,False,0.07488564174728363,5.58895462103325,2013-12-09,2013-12-16,2,True
XMEU.DE,2014-08-11,44.630001068115234,37.183226889337604,-0.16394271730769705,True,0.034857709653445645,True,True,0.04309601946477114,0.01980859679942569,60.8342686065445,True,True,DRAWDOWN_MACD_TURN,True,False,0.18149223124056646,6.72935886824793,2014-08-11,2014-08-11,1,True
XMEU.DE,2014-10-14,43.58000183105469,26.757566905212244,-0.3202304600192531,True,0.014453316149422635,True,True,0.07689043261625211,0.02032835583042545,60.60918235908713,True,True,DRAWDOWN_MACD_TURN,True,False,0.12551622708074306,10.475477918778944,2014-10-14,2014-10-17,2,True
XMEU.DE,2014-11-18,46.119998931884766,51.24778491360289,-0.05999385988470468,True,0.001388427892683064,True,True,0.1880496074860653,0.021348596637341635,60.646736924706964,True,True,DRAWDOWN_MACD_TURN,True,False,0.1316131794319657,16.919190107524933,2014-11-18,2014-12-03,3,True
XMEU.DE,2014-12-16,44.63999938964844,42.015920712929365,-0.37286733407403316,True,0.0024105756383620003,True,True,0.061987828398421124,0.024248595055465,59.97572850975171,True,True,DRAWDOWN_MACD_TURN,True,False,0.1081989672288104,7.757434200580753,2014-12-16,2014-12-16,1,True
